flaccid,"flácido, mole",{adj} /ˈflæs.ɪd/ (flabby)
flaccid,"flácido, blando","{adj} (soft, floppy)"
flag,,{n} (abbreviation for capture the flag) SEE:
flag,bandera {f},{n}
flag,bandera {f},{n} /flæɡ/ (piece of cloth)
flag,"losa {f}, piedra {f}",{n} (flagstone)
flag,lirio {m},{n} (plant with sword-shaped leaves)
flag,señalar,{v} (computing: to signal)
flag,enlosar,{v} (lay down flagstones)
flag,marcar o señalar con una bandera,{v} (to mark with a flag)
flag,parar,{v} (to signal to)
flag,"desfallecer, flaquear",{v} (weaken)
flagellant,flagelante {m},{n} (one who practices flagellating oneself)
flagellum,flagelo,{n} /fləˈdʒɛləm/ (long whiplike organelle)
flagellum,,{n} (whip) SEE:
flagon,jarro {m},{n} /flæɡ.ən/ (a large bottle)
flagpole,"asta de bandera, asta {f}",{n} /ˈflæɡˌpoʊl/ (a tall pole up which one or more flags may be raised and flown)
flagrant,flagrante,{adj} /ˈfleɪ.ɡɹənt/ (obvious and offensive)
flagship,buque insignia {m},{n} /ˈflæɡʃɪp/ (ship occupied by the fleet's commander)
flagstaff,,{n} (flagpole) SEE:
flagstone,laja {f},{n} /ˈflæɡ.stəʊn/ (rectangular paving or roofing stone)
flagstone,laja {f},{n} (kind of rock)
flail,mayal {m},{n} /fleɪl/ (tool)
flail,desgranar,{v} (to thresh)
flail,"sacudirse, agitarse, debatirse (uncommon)",{v} (to wave or swing vigorously)
flake,lasca {f},{n} (archaeology: thin stone tool)
flake,"escama {f}, hojuela {f}, copa {f}, copo {m}",{n} /fleɪk/ (thin chiplike layer)
flake,"descamar, descarapelar",{v} (to break or chip)
flamboyant,"extravagante, exuberante","{adj} (showy, bold or audacious in behaviour, appearance, etc.)"
flamboyant,"acacia {f} [Venezuela], acacia roja {f} [Colombia], árbol de fuego {m} [El Salvador], chivato {m} [Argentina, Paraguay], flamboyán {m} [Dominican Republic, Puerto Rico], framboyán {m} [Cuba], malinche {m} [Costa Rica, Nicaragua], pajarilla {f} [Bolivia], tabachín {m} [Mexico]",{n} (tree)
flame,"flama {f}, llama",{n} /fleɪm/ (visible part of fire)
flamenco,flamenco {m},"{n} /fləˈmɛŋkəʊ/ (a genre of folk music and dance native to Andalusia, Spain)"
flamethrower,lanzallamas {m} {p},{n} (device that projects a flame)
flaming,llameante,{adj} (On fire with visible flames)
flamingo,flamenco {m},{n} (bird)
flammable,inflamable,{adj} (capable of burning)
flammable,inflamable,{adj} (volatile)
flan,flan {m},{n} /flæn/ (custard)
Flanders,Flandes {m},{prop}
Flanders,Flandes,{prop} (subnational state in the north of federal Belgium)
flaneur,"vagante, vagueante, callejero, azotacalles, paseante ocioso, mirón",{n} (one who wanders aimlessly)
flange,pestaña {f}; reborde {m}; patín {m},{n} /flændʒ/ (rib or rim for strengthening)
flange,"pestaña {f}, refuerzo {m}",{n} (projecting edge)
flange,,{n} (slang:vulva) SEE:
flank,costado {m},{n} /flæŋk/ (flesh between the last rib and the hip)
flank,flanco {m},{n} (side)
flank,flanco {m},{n} (side of military formation)
flannel,franela {f},{n} (soft cloth material)
flapjack,,{n} (pancake) SEE:
flash,relámpago {m},{n} (burst of light)
flashback,analepsis {f},{n} (a dramatic device in which an earlier event is inserted into the normal chronological flow of a narrative)
flashcard,flashcard {m},{n} (memorization aide)
flashing,"flaseo {m}, flashing {m}","{n} (exposing one's naked body, or part of it)"
flashlight,"linterna {f}, foco {m} [Costa Rica, Nicaragua]",{n} (battery-powered hand-held lightsource)
flash point,punto de inflamación {m},{n}
flashpoint,punto de inflamación {m},{n}
flask,"petaca {f}, licorera disfrazada {f}",{n} /flɑːsk/ (container for a small amount of beverage)
flask,matraz {m},{n} (laboratory glassware)
flat,"llano, plano",{adj} /flæt/ (having no variations in altitude)
flat,,{n} (apartment) SEE:
flat,,{n} (palm of the hand) SEE:
flat feet,,{n} (physical condition of the feet) SEE:
flatfish,pez plano {m},{n} (fish)
flatfooted,,{adj} (having flat feet) SEE:
flatfooted,,{adj} (unprepared) SEE:
flat-headed cat,gato de cabeza plana {m},{n} (Prionailurus planiceps)
flatmate,compañero de piso {m},{n} (a person with whom one shares a flat)
flattened,achatado,{adj} (made flat by something)
flatter,"adular, halagar",{v} (to compliment someone)
flatter,halagar,{v} (to convey notions without certainty)
flatter,"adular, lisonjear, lisonjear",{v} (to enhance someone's vanity)
flatter,retocar,{v} (to portray something to advantage)
flattered,halagado,{adj} (in a positive mood because of a comment or action which causes one to feel proud of oneself)
flatterer,"lisonjeador {m} {f}, lisonjero {m} {f}",{n} (one who flatters)
flattering,"lisonjero, lisonjeador",{adj} /ˈflætərɪŋ/ (attractive or good-looking; that makes one look good)
flatteringly,lisonjeramente,{adv} (in a flattering manner)
flattery,"adulación {f}, zalamería {f}",{n} (excessive praise)
flattery,"piropo {m}, camelo {m}, lisonja {f}, requiebro {m}, halago {m}, flor {f}",{n} (instant of excessive praise)
flattery,"peloteo {m}, adulación {f}",{n}
flatuency,,{n} (flatulence) SEE:
flatulence,flatulencia {f},{n} /ˈflætʃələn(t)s/ (state of having gas in digestive system)
flatulent,flatulente,{adj} (affected by gas in the intestine)
flaunt,"lucir, presumir, ostentar",{v} /flɔnt/ (to display with ostentation)
flavor,sabor {m},{n} (quality produced by the sensation of taste)
flavor,sabor {m},{n} (variety of tastes attributed to an object)
flavour,"sabor {m}, gusto {m}",{n} (the quality produced by the sensation of taste)
flaw,"imperfección, desperfecto","{n} (defect, fault)"
flaw,falla,{n} /ˈflɔ/ (crack or breach)
flawless,impecable,"{adj} /ˈflɔːləs/ (perfect; without flaws, shortcomings or defects)"
flax,lino {m},{n} /flæks/ (plant)
flaxseed,lina {f},{n} (the seed of the flax plant)
flay,"desollar, despellejar",{v} /fleɪ/ (to strip skin off)
flea,pulga {f},{n} /fliː/ (parasitic insect)
flea market,"rastro {m}, rastrillo {m}, mercadillo {m}","{n} (an outdoor market selling inexpensive antiques, curios)"
fleck,,{n} /flɛk/ (flake) SEE:
fleck,,{n} (lock) SEE:
fleck,"mota {f}, salpicadura {f}",{n}
fledgling,inexperto,{adj} /ˈflɛdʒlɪŋ/ (inexperienced)
fledgling,pollito {m},{n} (young bird)
flee,huir,{v} /fliː/ (to run away; to escape)
flee,"huir, fugarse",{v}
flee,desvanecerse,{v} (to disappear quickly)
flee,huir,{v} (to escape from)
fleece,"lana {f}, toisón {m}",{n} /fliːs/ (hair or wool of a sheep)
fleece,"piel {f}, vellón {m}",{n} (insulating skin with the wool attached)
fleece,"felpa {f}, pana {f}, terciopelo",{n} (textile)
fleece,"esquilar, esquilmar",{v} (con or trick someone out of money)
fleet,flota {f},{n} /fliːt/ (a group of vessels)
fleeting,fugaz,{adj} (passing quickly)
fleetingly,fugazmente,{adv} (in a fleeting manner)
Flemish,flamenco {m},{adj}
Flemish,flamenco,{adj} (of or relating to Flanders)
Flemish,flamenco {m},{prop} (the Dutch language as it is spoken in Flanders)
flerovium,flerovio {m},{n} (chemical element)
flesh,carne {f},{n} (animal tissue as food)
flesh,carne {f},{n} (body tissue)
flesh,carne {f},{n} (edible part of fruit/vegetable)
flesh,carne {f},{n} (human body entity)
flesh,pellejo {m},{n} (skin)
fleshpot,"antro de libertinaje {m}, antro de placer {m}",{n} (fleshpot)
fleshy,carnoso,{adj}
fleshy,"mofletudo, cachetudo, carrilludo",{adj} (having considerable flesh)
fleshy,carnoso,"{adj} (of, relating to, or resembling flesh)"
flex,tensar,{v} /flɛks/ (to tighten one's muscles)
flexibility,flexibilidad {f},{n} (quality of being flexible)
flexitarianism,flexitarianismo,{n} (The practice of eating mainly vegetarian with exceptions)
flexography,flexografía {f},{n} (a method of printing)
flick,,{n} (film) SEE:
flick,,{n} /flɪk/ (cinema) SEE:
flicker,parpadeo {m},{n} /ˈflɪkɚ/ (an unsteady flash of light)
flicker,"parpadear, titilar",{v} (to burn or shine unsteadily)
flier,volante,{n} (leaflet)
flier,aviador {m},{n} (someone who pilots or rides an airplane)
flier,volador,{n} (sthg that flies)
flight,"fuga {f}, huida",{n} (act of fleeing)
flight,vuelo {m},{n} /flaɪt/ (act of flying)
flight,vuelo {m},{n} (instance of flying)
flight,vuelo {m},{n} (journey made by an aircraft)
flight,tramo {m},{n} (set of stairs)
flight attendant,"azafata, aeromoza, auxiliar de vuelo",{n} (member of the crew of an airplane who is responsible for the comfort and safety of its passengers)
flighty,caprichoso,{adj} (given to silly ideas)
flimsy,papel cebolla {m},{n} (Thin typing paper used to make multiple copies)
flinch,"estremecerse, reaccionar","{v} (to make a sudden, involuntary movement in response to a stimulus)"
fling,aventura {f},{n} /ˈflɪŋ/ (short sexual relationship)
fling,"aventar, lanzar",{v} (to fling)
flint,"pedernal {m}, sílex",{n} /flɪnt/ (hard fine-grained quartz which generates sparks when struck)
flint,pedernal {m},"{n} (piece of flint, such as gunflint used to produce a spark)"
flip,flipado,{v} (To go berserk or crazy)
flip,dar vuelta,{v} (To throw (as in to turn over))
flip-flop,"calipso {m} [Dominican Republic], chola {f} [Spain's Canary Islands, Venezuela], hawaiana {f} [Chile, Peru], ojota {f} [Argentina], sayonara {f} [Peru], slap {m} [Peru], yina {f} [El Salvador, Guatemala], bamba, chancla {f}",{n} /ˈflɪpˌflɒp/ (footwear)
flip-flopper,voltiarepas {m} {f} [Colombia],{n} (person with changing opinions)
flippancy,locuacidad {f},{n} /ˈflɪ.pɛn.si/ (disrespectful levity or pertness)
flipper,aleta {f},{n} (mammal's wide limb for swimming)
flipper,aleta {f},"{n} (paddle-like rubber covering for the foot, used in swimming)"
flirt,flirt {m},{n} (act of flirting)
flirt,coqueto {m},{n} /flɝt/ (one who flirts)
flirt,"ligón {m} [man], mariposón {m}, ligona {f} [woman], coqueta {f} [woman]",{n}
flirt,"coquetear, galantear, seducir",{v}
flirt,"flirtear, [Chile, colloquial] pinchar con alguien",{v} (to play at courtship)
flirtatious,coqueto,{adj} /flɚˈteɪʃəs/ (Having a tendency to flirt often)
flit,revolotear,{v} (to move quickly from one location to another)
float,carroza {f},{n} /floʊt/ (trailer or vehicle decorated for a parade)
float,flotar,{v} (be capable of floating)
float,flotar,{v} (be supported by a liquid)
float,flotar,{v} (drift gently through the air)
float,flotar,{v} (move in a fluid manner)
float,flotar,{v} (move in a particular direction with the liquid in which one is floating)
floating,flotante,{adj} (that which floats)
floating wood tile,,{n} (laminate flooring) SEE:
flock,bandada {f},{n} (group of birds)
flock,"hato {m}, manada {f}, rebaño {m}",{n} (group of sheep or goats)
flock,"congregación {f}, grey {m}",{n} (people served by a particular pastor)
flock,apelotonar,{v} (to congregate)
flog,"esquilmar, explotar",{v} (agriculture: to exploit)
flog,azotar,{v} /flɑg/ (to whip or scourge someone or something as punishment)
flog,,{v} (to defeat) SEE:
flog,,{v} (to sell) SEE:
flog,,{v} (to steal) SEE:
flogging,azotamiento {m},{n} (punishment)
flood,inundación {f}; avenida {f},{n} /flʌd/ (overflow of water)
flood,diluvio {m},{n} (large number or quantity)
flooding,anegamiento {m},{n} (act of flooding)
floodplain,"terreno inundable {m}, llanura aluvial inundable {f}, vega inundable {f}",{n} (a plain formed by the deposition of flooding)
floor,"[Latin America] piso {m}, [Spain] suelo {m}",{n} /flɔːɹ/ (lower part of a room)
floor,palabra {f},{n} (right to speak in a legislative assembly)
floor,"[Latin America] piso {m}, [Spain] planta {f}",{n} (storey/story)
floorcloth,"aljofifa {f} [Southern Spain], bayeta {f} [Spain standard usage], coleto {m} [Venezuela], frazada de piso {f} [Cuba], jerga {f} [Mexico], paño rejilla {m} [Argentina], rodilla {f} [Northern Spain], trapero {m} [Chile], trapo de piso {m} [Argentina, Uruguay], trapo rejilla {m} [Argentina, Uruguay]",{n} (cloth for cleaning floors)
flop,fracaso {m},{n}
flop,tirarse,{v}
flop,fracasar,"{v} (to fail completely, not to be successful at all)"
flop,desplomarse,"{v} (to fall heavily, because lacking energy)"
floppy,flojo {m},"{adj} (limp, not hard, firm or rigid; flexible)"
flora,flora {f},{n} /ˈflɔː.rə/ (plants considered as a group)
Flora,Flora,{prop} (female given name)
Flora,Flora,{prop} (the goddess of flowers)
floral,floral,{adj} (Of or pertaining to flowers)
Florence,Florencia,{prop} (city)
Florence,Florencia,{prop} (female given name)
floret,flósculo {m},{n} (small flower)
Florida,Florida {f},{prop} /ˈflɒɹɪdə/ (US state)
Floridian,floridense {m} {f},{n} (an inhabitant or a resident of the state of Florida)
florist,florista {m} {f},{n} (a person who sells flowers)
floss,hilo dental,"{n} (a thread, used to clean the area between the teeth)"
flotation,flotación {f},{n} (a state of floating)
flotation,flotación {f},{n} (process of separating minerals)
flotilla,flotilla {f},{n} (small fleet)
flotsam,pecio {m},{n} /ˈflɒtsəm/ (flotsam)
flounce,,{v} (to make spastic motions) SEE:
flounder,platija {f},{n}
flour,harina {f},{n} /ˈflæwɚ/ (ground cereal grains)
flourish,ademanes,{n} (dramatic gesture)
flourish,"floritura {f}, floreo",{n} (ornamentation)
flourish,prosperar,{v} /ˈflɝ.ɪʃ/ (to prosper or fare well)
floury,harinoso,{adj} (resembling flour)
flout,sobreponerse,{v} /flaʊt/ (to express contempt for the rules by word or action)
flow,flujo {m},{n} /fləʊ/ (the movement of a fluid)
flow,caudal {m},{n} (rate of fluid movement)
flow,flujo {m},{n} (smoothness or continuity)
flow,flujo {m},{n} (the rising movement of the tide)
flow,fluir,{v} (to move as a fluid)
flow chart,diagrama de flujo {m},{n} (schematic representation of a process)
flower,flor {f},{n} (reproductive structure in angiosperms)
flower,florecer,{v} (to put forth blooms)
flowerbed,"parterre {m}, macizo {m}",{n} (place where flowers are grown)
flower girl,violetera,{n} (participant in a wedding procession)
flowerpot,"maceta {f}, matero {m} [Venezuela], plantera {f} [Northeastern Argentina, Paraguay], potera {f} [Colombian Atlantic Coast], tiesto {m} [Puerto Rico, Spain]",{n} /ˈflaʊɜrpɑt/ (a container in which plants are grown)
flu,,{n} (common cold) SEE:
flu,"gripe {f}, gripa {f} [Colombia, Mexico]",{n} /fluː/ (influenza)
flub,[Mexico] metida de pata {f},{n} /flʌb/ (mistake)
flub,[Mexico] meter la pata,{v} (to err)
fluctuation,fluctuación {f},{n} (wavelike motion)
fluctuation,fluctuación {f},{n} (wavering; unsteadiness)
fludrocortisone,fludrocortisona {f},{n} (corticosteroid hormone)
fluent,fluido {m},{adj} /ˈfluːənt/ (able to speak a language accurately and confidently)
fluently,fluidamente,{adv} (expressing oneself easily)
fluently,fluentemente,{adv}
fluff,"pelusa {f}, plumón {m}",{n} /flʌf/
fluid,fluido,{adj} (of or relating to fluid)
fluid,fluido,{n} /ˈfluːɪd/ (any state of matter which can flow)
fluidly,fluidamente,{adv} (in a fluid manner)
fluke,muerte {f},{n} (a metal hook on the head of certain staff weapons)
fluke,pico de loro {m},{n} (anchor blade)
fluke,chiripa {f},{n} (stroke of luck)
flulike,gripal,{adj} (resembling influenza)
flummoxed,desconcertado,{adj} (totally confused or puzzled)
flunk,"aplazar [South America], reprobar [specially Central America, Mexico], suspender [Spain] ; [colloquial] catear [Spain], raspar [Venezuela], sacar nota roja [Costa Rica], tronar [Mexico]",{v} /flʌŋk/ (to fail)
flunk,"aplazar [South America], reprobar [specially Central America, Mexico], suspender [Spain] ; [colloquial] bochar [Argentina], catear [Spain], jalar [Peru], rajar [Chile, Colombia], raspar [Venezuela], poner nota roja [Costa Rica], tronar [Mexico]",{v} (to deny a passing grade)
fluorine,flúor {m},{n} (chemical element)
fluoxetine,fluoxetina {f},{n} (one of SSRI antidepressant drugs)
flurry,ráfaga {f},{n} /ˈflʌɹi/ (brief snowfall)
flurry,frenesí {m},{n} (sudden activity)
flush,"plano, alineado","{adj} /ˈflʌʃ/ (smooth, even, aligned; not sticking out)"
flush,flor {f},{n} (poker hand)
flute,flauta {f},{n} /fluːt/ (woodwind instrument)
fluted,,{adj} (drunk) SEE:
flutist,,{n} (flute player) SEE:
flutter,ondear,{v} (to flap or wave quickly)
fluvial,fluvial,{adj} (fluvial)
flux,flujo {m},{n} /flʌks/ (The rate of transfer of energy (
fly,"listo, vivo, pillo, astuto",{adj} (quick-witted)
fly,vuelo {m},{n} (act of flying)
fly,mosca {f},{n} (fishing lure)
fly,mosca {f},{n} /flaɪ/ (insect of the family Muscidae)
fly,,{n} (fly ball) SEE:
fly,bragueta {f},{n} (strip that hides the opening of trousers/pants or underpants)
fly,calesa {f},"{n} (type of small, fast carriage)"
fly,"volar, hacer volar, ir volando",{v} (to cause to travel through the air)
fly,huir,{v} (to flee)
